16:05;BA2715;Malaga (AGP);British Airways ;A319 (G-DBCA) ;Blabla;Arrival
16:05;BA2941;Edinburgh (EDI);British Airways ;A319 (G-EUPJ) ;Blabla;Arrival
16:10;DI7408;Singapore (SIN);Norwegian ;B789 (G-CJGI) ;Blabla;Arrival
16:10;D82869;Gothenburg (GOT);Norwegian (Carl Nielsen livery) ;B738 (G-NRWY) ;Blabla;Arrival
16:10;U28832;Bodrum (BJV);easyJet ;A320 (OE-IVH) ;Blabla;Arrival
16:10;U28876;Amsterdam (AMS);easyJet ;A319 (G-EZBR) ;Blabla;Arrival
16:20;UX1015;Madrid (MAD);Air Europa ;E195 (EC-LKX) ;Blabla;Arrival
16:30;MT1329;Pafos (PFO);Thomas Cook Airlines ;A321 (G-TCDY) ;Blabla;Arrival
16:30;U28475;Geneva (GVA);easyJet ;A319 (HB-JYH) ;Blabla;Arrival
16:35;U2864;Inverness (INV);easyJet ;A320 (G-EZTE) ;Blabla;Arrival
16:40;BT653;Riga (RIX);Air Baltic ;BCS3 (YL-CSA) ;Blabla;Arrival
16:40;EI238;Dublin (DUB);Aer Lingus ;A320 (EI-DEJ) ;Blabla;Arrival
16:45;U28324;Paris (CDG);easyJet ;A319 (G-EZBC) ;Blabla;Arrival
16:50;BA2601;Pisa (PSA);British Airways ;A319 (G-DBCK) ;Blabla;Arrival
16:50;MT1095;Santorini (JTR);Thomas Cook Airlines ;A321 (G-TCVA) ;Blabla;Arrival
16:50;U28574;Barcelona (BCN);easyJet ;A319 (G-EZIX) ;Blabla;Arrival
16:50;U28704;Tenerife (TFS);easyJet (A321 NEO Livery) ;A21N (G-UZMA) ;Blabla;Arrival
16:55;U28782;Chania (CHQ);easyJet ;A320 (G-EZWY) ;Blabla;Arrival
17:00;BT649;Tallinn (TLL);Air Baltic ;B733 (YL-BBX) ;Blabla;Arrival
17:00;D82803;Oslo (OSL);Norwegian ;B738 (EI-FVJ) ;Blabla;Arrival
17:05;U28294;Innsbruck (INN);easyJet ;A319 (G-EZDA) ;Blabla;Arrival
17:05;U28954;Vienna (VIE);easyJet ;A320 (OE-IZB) ;Blabla;Arrival
17:10;BA2581;Venice (VCE);British Airways ;A319 (G-DBCF) ;Blabla;Arrival
17:10;FR116;Dublin (DUB);Ryanair ;B738 (EI-GSJ) ;Blabla;Arrival
17:15;BA2553;Heraklion (HER);British Airways ;A320 (G-GATR) ;Blabla;Arrival
17:15;U2808;Edinburgh (EDI);easyJet ;A319 (G-EZIR) ;Blabla;Arrival
17:20;U28680;Olbia (OLB);easyJet ;A320 (G-EZPB) ;Blabla;Arrival
17:25;MT105;Dalaman (DLM);Thomas Cook Airlines ;B753 (G-JMAA) ;Blabla;Arrival
17:25;U28124;Berlin (TXL);easyJet ;A319 (G-EZBZ) ;Blabla;Arrival
17:25;U28477;Geneva (GVA);easyJet ;A319 (OE-LQA) ;Blabla;Arrival
17:30;GR608;Guernsey (GCI);Aurigny Air Services ;AT75 (G-VZON) ;Blabla;Arrival
17:30;U28068;Venice (VCE);easyJet ;A319 (G-EZFL) ;Blabla;Arrival
17:30;WB700;Brussels (BRU);RwandAir ;A333 (9XR-WP) ;Blabla;Arrival
17:35;VK4052;Vienna (VIE);LEVEL ;A321 (OE-LCP) ;Blabla;Arrival
17:40;U28934;Pafos (PFO);easyJet (NEO Livery) ;A20N (G-UZHC) ;Blabla;Arrival
17:45;U28626;Palma de Mallorca (PMI);easyJet ;A319 (G-EZAO) ;Blabla;Arrival
17:50;U2836;Belfast (BFS);easyJet ;A319 (G-EZDH) ;Blabla;Arrival
17:50;U28984;Munich (MUC);SmartLynx ;A320 (ES-SAS) ;Blabla;Arrival
17:55;BA2579;Turin (TRN);British Airways ;A320 (G-MIDO) ;Blabla;Arrival
17:55;U28186;Milan (LIN);easyJet ;A319 (OE-LQQ) ;Blabla;Arrival
17:55;U28450;Verona (VRN);easyJet ;A319 (OE-LQO) ;Blabla;Arrival
18:00;U28278;Madrid (MAD);easyJet ;A319 (OE-LKI) ;Blabla;Arrival
18:00;U28436;Basel (BSL);easyJet ;A319 (G-EZEN) ;Blabla;Arrival
18:05;MT1487;Rhodes (RHO);Thomas Cook Airlines ;A321 (G-TCDW) ;Blabla;Arrival
18:05;U28338;Toulouse (TLS);easyJet ;A319 (OE-LQW) ;Blabla;Arrival
18:05;U28664;Alicante (ALC);easyJet ;A320 (OE-IVX) ;Blabla;Arrival
18:10;D8370;Helsinki (HEL);Norwegian ;B38M (EI-FYF) ;Blabla;Arrival
18:10;U28176;Seville (SVQ);easyJet ;A319 (G-EZAF) ;Blabla;Arrival
18:10;U28922;Faro (FAO);easyJet ;A319 (G-EZDJ) ;Blabla;Arrival
18:20;D82671;Faro (FAO);Norwegian ;B738 (EI-FVN) ;Blabla;Arrival
18:20;FR142;Dublin (DUB);Ryanair ;B738 (EI-EXD) ;Blabla;Arrival
18:20;U28964;Nantes (NTE);easyJet ;A319 (G-EZBV) ;Blabla;Arrival
18:25;BA2795;Valencia (VLC);British Airways ;A319 (G-DBCD) ;Blabla;Arrival
18:30;U28268;Copenhagen (CPH);easyJet ;A319 (G-EZAT) ;Blabla;Arrival
18:30;U28534;Naples (NAP);easyJet ;A319 (OE-LKD) ;Blabla;Arrival
18:35;BA2775;Jersey (JER);British Airways ;A319 (G-DBCC) ;Blabla;Arrival
18:35;D85302;Alicante (ALC);Norwegian (Andre Bjerke Livery) ;B738 (EI-FHZ) ;Blabla;Arrival
18:35;U28366;Bari (BRI);easyJet ;A319 (G-EZDD) ;Blabla;Arrival
18:40;D85502;Barcelona (BCN);Norwegian ;B738 (EI-FJN) ;Blabla;Arrival
